upi_length,entropy,num_digits,seen_before,report_count,amount_ratio,first_time_user,label
20,0.9584,4,0,4,0.802,1,1
20,1.0,3,1,0,1.004,0,0
13,0.9299,3,1,0,0.842,0,0
20,0.875,4,1,0,0.2357,0,0
10,1.0,1,1,0,1.543,0,0
10,1.0,0,1,0,1.872,1,0
16,1.0,0,1,0,1.073,1,0
23,0.9424,4,0,1,2.942,1,1
17,0.9474,8,0,2,7.331,1,1
25,0.7602,6,0,2,15.181,1,1
13,1.0,3,1,0,0.615,1,0
21,0.9062,4,0,0,3.098,0,1
13,1.0,3,1,0,0.501,0,0
20,0.9659,3,0,2,9.17,1,1
14,1.0,2,0,1,1.283,0,0
12,1.0,2,1,1,0.948,0,0
25,0.9712,4,0,3,6.81,1,1
14,0.9167,3,1,0,1.757,0,0
12,0.9167,3,1,0,0.833,0,0
25,0.8172,4,1,0,0.974,1,0
19,0.8949,8,0,2,6.498,1,1
11,1.0,0,1,0,1.346,0,0
14,1.0,3,1,0,2.191,1,0
13,0.9299,3,1,0,1.342,1,0
14,0.8982,0,1,0,0.872,0,0
17,1.0,0,1,0,0.893,0,0
22,0.9137,4,0,4,3.993,1,1
16,1.0,8,0,4,16.089,1,1
22,0.9375,5,1,0,1.537,0,0
14,0.8598,3,0,0,0.917,0,0
20,0.9688,5,1,0,0.936,0,0
12,1.0,3,1,0,1.702,0,0
15,1.0,3,1,0,1.681,0,0
11,1.0,3,1,0,1.203,0,0
13,0.871,0,1,0,0.613,0,0
13,0.9299,3,1,2,1.019,1,0
12,1.0,3,1,0,0.937,0,0
10,0.871,0,1,0,0.493,0,0
39,0.7116,2,1,55,13.462,1,1
10,1.0,0,1,0,0.836,0,0
21,0.925,4,0,3,8.708,1,1
20,0.8949,8,0,0,1.25,1,1
22,0.8164,8,1,4,1.252,1,1
23,0.9062,5,1,0,1.532,0,0
12,1.0,3,1,0,0.965,1,0
20,0.8506,4,0,7,1.09,1,1
13,1.0,2,1,0,1.242,0,0
18,0.8423,8,1,3,2.537,1,1
18,0.8225,8,0,4,3.776,1,1
20,0.9474,3,0,2,1.851,1,1
11,1.0,0,1,0,1.537,1,0
22,0.8632,5,1,0,0.6159,0,0
17,0.9398,3,1,0,1.677,0,0
11,1.0,2,1,0,1.211,1,0
22,1.0,5,0,2,2.16,1,1
22,0.8202,5,0,0,0.883,0,0
22,0.7012,7,1,2,10.005,1,1
14,1.0,3,0,0,0.674,1,0
22,0.7985,5,0,1,2.798,1,1
16,0.7898,8,0,5,10.681,1,1
26,0.9467,5,0,4,8.408,0,1
17,0.8949,8,1,3,2.558,1,1
17,0.8796,3,1,0,1.032,1,0
23,0.9137,5,1,1,3.989,1,1
12,0.871,0,1,0,1.028,0,0
16,0.8949,5,0,3,1.098,1,1
16,0.8277,0,1,0,0.756,0,0
12,1.0,0,0,0,1.001,1,0
9,1.0,0,1,0,2.37,1,0
18,1.0,3,1,0,1.037,1,0
11,1.0,3,1,0,1.07,0,0
12,1.0,2,1,0,0.928,0,0
23,0.8834,7,0,6,2.729,0,1
23,0.8668,4,0,4,4.174,1,1
12,0.9167,3,1,0,0.802,0,0
12,0.8333,3,1,1,1.374,0,0
18,0.8982,0,1,0,1.54,0,0
13,1.0,3,1,0,0.77,1,0
12,0.871,0,1,0,1.033,0,0
17,0.9474,3,0,1,7.306,1,1
13,1.0,0,1,0,0.992,0,0
17,0.8225,8,0,3,3.983,1,1
21,0.9375,4,0,2,1.933,1,1
33,0.8539,3,0,12,15.5334,1,1
12,0.8982,0,0,0,2.32,0,0
8,1.0,0,1,0,3.253,0,0
17,1.0,0,1,1,0.949,0,0
19,0.8423,8,0,4,8.889,1,1
20,0.8976,2,0,1,3.953,1,1
16,0.8949,8,1,0,5.035,1,1
22,0.8976,4,0,1,3.166,1,1
11,0.8982,0,0,0,0.751,1,0
11,0.8982,0,1,0,1.883,0,0
9,0.8277,0,1,0,1.309,1,0
30,0.8854,4,0,11,17.0811,1,1
19,0.925,5,0,2,1.83,1,1
16,1.0,0,1,1,0.85,0,0
25,0.9688,5,0,5,7.386,0,1
9,0.8277,0,1,0,1.094,0,0
19,0.9398,2,1,0,9.642,1,1
21,0.9137,5,1,0,1.7053,0,0
11,1.0,0,1,0,1.063,0,0
16,0.8949,8,0,3,1.609,0,1
16,1.0,3,1,0,0.857,0,0
16,1.0,3,1,0,1.33,0,0
20,0.7699,8,0,2,10.181,1,1
13,1.0,3,1,1,2.31,0,0
23,0.8561,5,1,0,1.7231,0,0
21,0.9688,3,0,3,1.48,1,1
16,1.0,3,1,1,1.036,0,0
14,0.9398,3,1,0,1.316,0,0
18,0.8949,8,1,4,3.219,1,1
14,0.8333,3,1,0,0.622,0,0
18,0.8733,5,1,0,1.2197,0,0
12,1.0,3,1,0,0.669,0,0
20,0.8753,2,1,0,5.601,1,1
12,0.8277,0,0,0,1.238,1,0
12,0.9167,3,1,0,1.306,0,0
19,1.0,3,1,0,1.43,0,0
11,0.8982,2,1,0,0.912,0,0
19,0.8874,2,0,0,2.619,1,1
35,0.8757,3,0,58,2.179,1,1
15,1.0,1,0,3,5.842,1,1
22,0.9625,3,0,2,3.958,1,1
23,0.8567,3,1,3,3.246,0,1
17,0.9535,3,0,6,3.841,1,1
15,1.0,3,1,0,0.547,1,0
15,0.9299,2,1,0,0.386,0,0
13,1.0,3,0,0,1.247,0,0
12,0.871,0,1,0,0.631,1,0
22,0.8135,5,1,0,0.817,1,0
11,0.8982,2,1,0,0.501,0,0
13,0.9299,2,1,0,1.184,0,0
21,0.9375,6,0,1,5.885,1,1
10,1.0,0,1,0,1.093,0,0
16,0.875,8,1,1,2.907,1,1
11,1.0,3,1,0,0.897,0,0
33,0.8636,0,0,40,2.939,1,1
10,1.0,0,1,0,0.737,0,0
14,1.0,0,1,0,0.672,0,0
10,0.8277,0,1,0,0.687,1,0
9,1.0,0,0,0,1.305,0,0
21,0.9398,3,1,0,0.789,1,0
14,0.9398,3,1,0,1.283,0,0
16,0.9167,3,1,0,0.829,0,0
12,1.0,3,0,0,1.352,0,0
12,0.871,0,1,0,1.142,0,0
9,1.0,0,1,0,0.789,1,0
12,1.0,3,1,0,0.609,0,0
13,0.871,0,1,0,0.968,0,0
9,1.0,0,1,0,1.559,0,0
11,0.8277,0,1,0,1.233,0,0
12,1.0,0,1,0,0.875,1,0
20,0.9625,5,1,0,0.734,0,0
12,1.0,3,1,0,2.6,1,0
24,0.9317,4,1,7,6.645,1,1
16,0.875,8,0,5,13.771,1,1
22,0.9137,5,0,3,3.495,0,1
20,0.8949,8,0,2,4.637,1,1
36,0.8267,4,0,54,15.901,1,1
12,1.0,3,0,0,1.689,0,0
12,0.8982,3,1,0,0.979,0,0
9,0.8277,0,1,0,1.944,1,0
18,0.875,8,0,2,7.879,1,1
8,1.0,0,1,0,0.685,0,0
23,0.8452,5,0,0,0.677,0,0
15,0.9299,3,0,2,0.881,0,0
15,1.0,5,0,3,12.711,1,1
16,0.7699,8,0,1,2.682,1,1
25,0.91,4,0,3,13.133,1,1
16,0.9398,3,0,0,1.418,0,0
17,0.8225,8,0,5,2.253,1,1
14,1.0,3,0,1,0.961,0,0
12,1.0,0,1,0,0.936,1,0
25,0.8401,5,1,0,0.6246,0,0
10,1.0,0,1,0,0.759,0,0
20,0.875,8,0,5,4.676,1,1
16,0.9474,8,0,4,2.712,1,1
17,0.9168,4,1,0,1.125,0,0
10,0.871,0,0,0,0.834,0,0
11,1.0,3,1,0,0.666,0,0
23,0.8874,7,1,3,7.935,1,1
9,0.8277,0,1,0,0.774,0,0
17,1.0,4,0,1,4.474,0,1
23,0.8273,4,1,0,0.627,0,0
12,1.0,0,1,0,0.885,0,0
16,1.0,3,1,0,0.657,0,0
11,1.0,3,1,0,0.618,0,0
14,1.0,2,1,1,0.675,0,0
13,0.8598,3,0,0,0.537,0,0
11,1.0,3,1,0,0.496,0,0
14,0.8982,3,1,0,0.598,0,0
18,0.875,8,0,0,8.834,1,1
22,0.9317,5,1,0,1.32,1,0
10,0.871,0,1,0,1.514,0,0
17,0.907,1,1,2,3.386,1,1
27,0.9467,5,0,2,2.576,1,1
15,1.0,3,1,0,0.537,0,0
15,1.0,1,0,4,5.626,1,1
13,0.9299,2,1,0,1.038,0,0
22,0.9062,5,0,5,1.348,1,1
16,0.7372,8,0,2,2.56,1,1
11,1.0,0,1,0,1.634,0,0
14,1.0,3,0,0,1.144,0,0
17,0.9584,5,1,0,0.1937,0,0
11,1.0,0,0,0,1.341,0,0
9,1.0,0,1,0,0.388,1,0
20,0.9659,4,0,5,6.963,0,1
16,0.8423,2,0,1,5.003,1,1
21,0.832,2,0,1,4.807,0,1
9,0.8277,0,1,1,2.215,0,0
9,1.0,0,1,0,0.621,0,0
13,1.0,3,1,0,1.576,0,0
16,1.0,0,0,0,0.914,0,0
11,0.8982,0,1,0,1.164,0,0
24,0.8062,5,0,0,0.747,0,0
13,0.9299,3,1,0,0.928,1,0
22,0.8567,4,1,0,1.191,0,0
10,1.0,0,1,0,0.95,0,0
18,0.9398,6,0,4,12.251,1,1
16,0.9167,3,0,0,1.072,1,0
19,1.0,3,1,0,0.764,0,0
16,0.875,8,0,1,4.489,0,1
24,0.8561,4,0,3,3.892,1,1
16,0.8333,3,1,0,1.046,1,0
10,1.0,0,0,0,0.546,0,0
9,1.0,0,1,0,0.86,1,0
12,1.0,3,0,0,0.883,0,0
21,0.9317,5,1,0,0.891,0,0
15,0.8982,0,1,0,1.037,0,0
16,0.9474,8,0,2,2.547,1,1
16,0.8423,8,0,1,4.808,0,1
9,0.8277,0,1,0,0.676,0,0
10,1.0,0,0,0,0.676,0,0
17,0.8225,8,0,2,12.359,1,1
9,1.0,0,1,0,2.283,1,0
10,1.0,0,0,0,0.829,0,0
16,0.8949,8,0,2,4.752,1,1
12,0.8277,0,1,1,1.062,1,0
10,1.0,0,1,0,0.949,0,0
19,0.9168,5,1,0,1.012,0,0
18,0.6933,7,0,5,3.226,1,1
13,0.9299,3,0,0,1.763,0,0
36,0.7977,0,0,57,10.2281,1,1
14,0.9167,2,1,0,0.781,0,0
11,0.8982,3,1,0,0.74,0,0
9,1.0,0,1,0,0.819,0,0
13,1.0,3,1,0,0.987,1,0
19,0.7699,8,0,4,2.512,1,1
9,1.0,0,1,0,1.229,1,0
20,0.8949,8,0,5,4.163,1,1
11,0.8982,2,1,1,0.908,0,0
12,1.0,3,1,0,1.373,1,0
19,0.875,8,0,2,5.035,1,1
19,0.8874,3,0,2,2.114,1,1
17,0.9535,0,0,2,4.766,1,1
12,1.0,2,1,0,0.915,0,0
12,0.871,0,1,0,2.617,1,0
18,0.8605,3,1,0,1.232,0,0
16,0.8796,3,1,0,1.647,0,0
20,0.9688,5,1,0,1.263,0,0
12,0.8333,3,1,0,1.148,0,0
10,0.871,0,1,0,0.995,0,0
12,0.9167,3,1,0,0.75,0,0
14,0.9299,3,1,0,1.091,1,0
18,0.8949,8,0,1,0.956,1,1
12,0.9167,3,1,0,1.47,0,0
19,1.0,3,1,0,0.452,0,0
9,0.8277,0,0,0,0.765,0,0
22,0.8561,3,0,2,8.8,1,1
19,0.9168,7,0,2,5.271,1,1
18,0.9625,4,1,0,1.0477,0,0
16,0.8225,8,0,3,2.442,1,1
19,0.9584,5,0,0,0.697,0,0
12,0.8333,3,0,0,0.639,0,0
15,0.8982,3,1,0,0.581,0,0
17,1.0,1,0,1,0.89,0,0
17,0.8225,8,0,2,9.49,1,1
17,0.875,8,0,5,5.119,0,1
15,0.9299,3,0,0,0.986,1,0
23,0.8164,5,1,0,0.754,0,0
10,1.0,2,1,0,1.52,0,0
9,1.0,0,0,0,1.103,1,0
18,0.8982,0,1,0,0.96,0,0
13,0.9299,3,1,0,0.762,0,0
13,0.871,0,1,0,1.093,0,0
17,0.8225,8,1,6,3.463,1,1
26,0.9734,6,0,5,3.093,1,1
22,0.9317,5,0,3,1.774,1,1
13,1.0,3,1,1,0.573,0,0
20,0.9474,3,0,3,5.796,1,1
15,1.0,3,1,1,0.64,1,0
19,1.0,4,0,3,3.425,1,1
10,0.871,0,1,0,0.432,0,0
13,0.9299,3,0,0,0.569,0,0
16,0.9299,3,1,0,0.759,0,0
19,0.8423,8,0,3,3.555,1,1
30,0.9018,1,0,23,8.35,1,1
16,0.9474,8,0,1,4.752,1,1
15,0.9299,3,1,0,0.902,1,0
8,1.0,0,1,0,1.457,0,0
9,0.8277,0,1,0,0.87,1,0
19,0.8423,8,0,2,5.484,1,1
17,1.0,6,1,5,1.587,0,1
16,0.8949,8,0,1,4.566,1,1
9,1.0,0,1,0,1.611,0,0
23,0.8165,7,0,3,5.211,1,1
22,0.9375,5,1,0,0.73,0,0
13,1.0,0,0,0,0.473,0,0
12,1.0,0,1,0,1.854,0,0
20,0.8949,8,0,3,4.577,1,1
20,0.875,4,1,0,0.7984,0,0
18,0.8949,8,0,3,0.771,1,1
16,0.8796,0,1,2,1.779,1,1
12,1.0,0,1,0,0.802,0,0
14,0.9398,3,0,0,0.744,1,0
16,0.875,8,1,3,10.857,1,1
12,1.0,2,1,0,0.771,0,0
8,1.0,0,1,1,0.679,1,0
14,1.0,3,0,0,1.288,0,0
21,0.875,5,0,3,1.301,0,1
16,0.9474,8,0,1,0.986,1,1
27,0.9201,3,0,4,6.196,1,1
19,0.8949,8,0,2,2.249,1,1
14,0.9167,3,1,0,0.941,0,0
19,0.9584,5,1,0,1.4762,0,0
18,0.925,5,0,0,0.958,0,0
24,0.8062,5,1,0,1.101,0,0
12,1.0,3,1,0,1.409,1,0
12,1.0,3,1,0,1.132,0,0
10,1.0,0,1,0,0.602,0,0
14,1.0,2,1,0,1.076,0,0
18,0.9474,0,0,2,9.531,1,1
15,0.8333,3,1,0,0.494,0,0
25,0.842,5,1,0,0.9536,0,0
13,0.9299,3,1,0,0.902,0,0
16,0.9474,8,0,4,4.507,1,1
23,0.9137,8,0,2,8.747,1,1
17,0.8949,8,0,4,5.012,1,1
11,0.8277,0,1,0,0.641,0,0
13,0.9167,2,1,0,1.463,0,0
9,1.0,0,0,0,0.893,0,0
12,1.0,0,1,0,0.66,0,0
18,0.8949,8,0,6,3.055,0,1
12,0.9167,3,1,0,1.118,0,0
21,0.9062,3,0,4,3.702,1,1
14,0.9167,3,0,0,1.135,1,0
16,0.8949,8,0,3,5.127,1,1
11,0.8982,0,0,0,1.331,1,0
13,1.0,0,1,0,0.631,1,0
17,0.871,0,1,1,0.921,0,0
18,0.907,1,0,0,18.39,1,1
13,0.8598,3,1,0,0.757,1,0
13,1.0,3,1,0,1.748,0,0
10,0.871,0,1,0,0.52,0,0
18,0.8949,8,0,5,3.148,1,1
18,0.925,5,0,0,1.121,0,0
14,0.871,0,1,0,1.009,0,0
12,0.8277,0,1,0,0.534,0,0
33,0.9006,4,0,53,7.112,1,1
18,0.9398,3,0,0,1.476,0,0
15,0.8333,3,1,0,1.203,0,0
16,0.8225,8,0,4,4.764,1,1
16,0.8949,8,0,3,9.223,1,1
14,0.9299,3,0,1,1.874,0,0
9,1.0,0,1,0,0.972,0,0
15,0.8194,2,0,2,3.929,1,1
18,0.8596,6,0,0,2.827,1,1
13,1.0,2,1,1,0.967,0,0
10,0.871,0,0,0,1.122,1,0
18,0.8982,0,1,0,0.783,0,0
20,0.8423,8,0,0,8.547,1,1
36,0.7886,3,0,36,3.057,1,1
15,0.9299,3,1,0,1.635,1,0
15,0.9398,3,0,5,2.415,1,1
9,1.0,0,1,0,1.462,0,0
20,0.7501,5,0,3,5.852,1,1
20,1.0,3,0,2,7.397,1,1
9,0.8277,0,1,0,1.604,0,0
20,0.9474,8,1,4,11.471,1,1
14,1.0,3,0,0,0.801,0,0
12,0.8333,3,1,1,1.107,0,0
9,1.0,0,1,0,0.993,0,0
12,1.0,3,1,0,0.948,0,0
23,0.9137,4,0,4,3.785,1,1
14,0.8598,3,0,0,0.533,1,0
17,0.8753,4,1,0,2.1777,0,0
9,0.8277,0,1,0,0.96,1,0
18,0.9625,5,1,0,2.1188,0,0
8,1.0,0,1,0,1.478,0,0
21,0.8945,5,0,4,1.76,0,1
26,0.8849,2,0,3,1.494,1,1
25,0.9467,4,0,1,2.47,1,1
22,0.8874,3,0,3,7.783,1,1
16,0.8949,8,0,2,4.94,1,1
22,0.9375,5,1,0,2.0472,0,0
16,0.8423,8,0,3,1.301,1,1
18,0.9168,6,0,3,15.559,1,1
22,0.8561,2,0,5,1.865,1,1
21,0.8895,4,0,3,1.891,1,1
18,0.8733,5,0,0,1.041,1,0
16,0.8949,4,0,1,6.553,1,1
19,0.8796,3,1,1,4.715,1,1
12,0.8982,0,1,0,1.786,0,0
13,1.0,0,1,0,0.624,0,0
20,0.8124,5,1,0,1.142,0,0
13,1.0,0,1,0,0.772,0,0
10,1.0,0,0,0,1.072,1,0
23,0.9137,5,1,0,0.523,0,0
17,0.7898,8,0,5,6.792,1,1
12,1.0,3,1,0,1.377,0,0
21,0.8976,1,0,2,1.616,0,1
9,1.0,0,0,0,0.822,0,0
12,1.0,3,1,0,0.928,0,0
20,0.9625,3,0,2,1.616,0,1
20,0.818,6,0,2,4.623,0,1
19,1.0,3,1,0,1.889,0,0
11,1.0,0,1,0,0.874,1,0
16,0.8225,8,0,2,2.535,1,1
10,1.0,0,1,0,0.657,0,0
36,0.7887,4,0,26,6.7702,1,1
8,1.0,0,1,0,0.55,0,0
22,0.9062,5,1,0,1.393,0,0
9,1.0,0,1,0,1.754,0,0
23,0.8945,8,0,3,4.215,1,1
17,0.8949,8,0,1,5.141,1,1
18,1.0,8,0,1,5.034,1,1
21,0.9062,6,1,4,2.893,1,1
12,1.0,0,1,0,0.857,1,0
10,1.0,0,1,0,0.877,0,0
16,0.875,2,0,1,2.401,1,1
11,0.871,0,0,0,1.561,0,0
10,1.0,0,1,0,1.429,1,0
17,1.0,2,1,0,0.533,0,0
35,0.8551,2,0,26,3.379,0,1
9,0.8277,0,1,0,0.635,0,0
19,0.8949,8,0,4,11.671,1,1
23,0.9659,5,0,0,5.869,1,1
14,0.9167,3,1,0,0.832,0,0
9,1.0,0,1,0,1.203,1,0
16,0.7699,8,0,3,2.501,1,1
14,0.871,0,1,0,0.552,0,0
14,0.9167,3,1,0,0.739,0,0
21,0.8452,5,1,0,1.3288,0,0
16,0.8225,8,0,1,2.839,1,1
11,1.0,3,0,0,1.162,0,0
23,0.874,3,0,2,3.711,1,1
13,0.8277,0,1,0,1.758,0,0
10,0.871,0,1,0,0.734,0,0
18,0.8949,8,0,0,2.887,1,1
13,1.0,0,1,0,0.482,0,0
15,1.0,3,1,0,1.513,0,0
15,0.8982,0,0,0,1.036,0,0
19,1.0,3,1,0,0.879,0,0
16,0.8949,8,0,3,3.39,1,1
9,1.0,0,1,0,0.407,1,0
12,1.0,0,1,1,1.028,1,0
24,0.8847,2,1,1,4.157,1,1
20,0.8423,8,0,2,7.724,1,1
15,0.8598,3,0,0,1.089,0,0
11,0.8982,3,1,0,1.014,0,0
12,1.0,3,0,0,1.793,1,0
20,0.7699,8,0,2,6.57,1,1
23,0.8452,5,1,0,1.873,0,0
9,0.8277,0,0,0,1.616,0,0
11,1.0,0,0,0,0.825,0,0
14,1.0,3,1,1,1.079,0,0
18,0.8225,8,0,2,7.409,0,1
9,1.0,0,1,0,2.625,0,0
15,0.8194,1,0,2,6.261,1,1
13,0.8982,0,1,0,0.852,1,0
12,0.8277,0,1,0,1.245,1,0
16,1.0,3,0,0,1.178,0,0
24,0.9137,6,0,0,7.353,0,1
37,0.8488,2,0,38,16.221,1,1
16,0.7699,8,0,2,7.289,1,1
8,1.0,0,1,0,1.862,0,0
20,0.9474,8,0,3,3.169,1,1
18,0.8753,1,0,4,8.505,1,1
22,0.9137,5,0,2,2.344,1,1
25,0.842,5,1,0,1.453,0,0
9,1.0,0,1,0,1.255,0,0
19,0.875,8,1,1,7.917,1,1
17,0.9584,4,1,0,0.945,0,0
10,1.0,0,1,0,0.749,0,0
16,0.8225,8,0,3,3.826,1,1
33,0.848,1,0,57,5.22,1,1
16,0.7699,8,0,2,4.239,0,1
16,1.0,0,1,0,1.216,0,0
16,0.8423,8,1,1,4.508,1,1
17,1.0,2,0,3,2.19,1,1
14,0.9398,3,1,0,0.968,0,0
17,0.8225,8,0,3,3.386,0,1
12,0.8982,0,1,0,1.587,0,0
19,0.9535,4,0,10,3.997,1,1
9,1.0,0,1,0,0.45,0,0
9,1.0,0,1,0,1.709,0,0
14,0.8982,0,1,0,1.023,0,0
19,0.9167,3,1,0,1.232,0,0
17,0.9299,3,1,0,1.433,0,0
11,1.0,0,0,0,0.767,0,0
34,0.8325,5,0,32,5.8469,1,1
16,0.8949,8,0,4,16.707,1,1
16,0.8225,8,0,1,2.125,1,1
16,0.9167,3,1,0,0.733,0,0
10,1.0,0,1,0,1.882,1,0
8,1.0,0,0,0,1.544,1,0
15,1.0,2,1,0,0.416,1,0
10,1.0,0,1,0,0.83,0,0
18,0.9584,3,0,3,13.061,1,1
13,0.8598,3,1,0,1.51,1,0
16,0.8225,8,0,1,9.496,1,1
23,0.925,6,0,2,13.495,1,1
13,0.8982,3,1,0,0.435,0,0
12,0.9167,3,1,0,0.946,1,0
14,0.9398,3,1,0,1.913,1,0
17,0.9299,3,1,0,0.758,0,0
14,0.9398,3,1,0,0.857,0,0
18,0.8225,8,1,4,17.584,1,1
14,1.0,3,1,0,0.67,0,0
19,0.8569,2,0,2,3.242,1,1
24,0.8164,5,1,0,0.5149,0,0
21,0.9659,5,0,0,0.986,0,0
18,0.8225,8,0,2,1.578,1,1
16,0.8949,7,1,2,3.089,1,1
23,0.8007,4,1,0,0.2224,0,0
11,0.8982,3,1,1,0.996,0,0
15,0.8569,1,1,2,10.514,1,1
13,0.9299,2,1,0,1.948,0,0
23,0.91,6,0,2,3.659,1,1
14,0.9398,3,1,0,1.248,1,0
10,0.8277,0,0,0,0.844,0,0
9,1.0,0,0,0,0.679,0,0
20,0.9625,5,1,0,1.7837,0,0
17,1.0,0,1,0,1.533,0,0
21,0.7877,5,1,0,0.4637,0,0
22,0.9712,6,0,3,3.191,1,1
17,0.8949,8,1,3,2.634,1,1
17,0.7699,8,0,4,3.855,1,1
16,0.6424,8,0,4,2.062,0,1
10,0.871,0,1,0,0.701,1,0
20,0.8949,8,0,5,5.92,1,1
16,0.7898,8,1,3,1.635,0,1
12,0.9167,3,1,0,1.61,0,0
15,1.0,3,1,0,0.826,1,0
23,0.9375,8,0,2,4.609,1,1
12,1.0,0,1,0,0.693,0,0
19,0.8733,5,0,4,7.494,1,1
18,0.7699,8,0,1,6.098,1,1
13,1.0,3,0,1,0.771,0,0
16,0.8225,8,1,3,5.963,1,1
19,1.0,3,0,0,1.055,1,0
23,0.9375,5,1,0,0.401,0,0
17,0.9299,2,1,0,0.771,1,0
17,1.0,0,1,0,1.403,0,0
12,1.0,3,1,0,0.963,0,0
21,0.8561,5,1,0,1.642,0,0
20,0.8949,8,0,1,4.186,1,1
20,0.9012,2,1,0,9.849,1,1
15,0.9167,2,0,0,0.905,0,0
12,0.871,0,0,0,0.778,1,0
20,0.9584,3,0,1,1.43,1,1
15,0.9398,3,0,0,1.214,0,0
13,1.0,2,1,0,0.921,1,0
15,0.9167,3,1,0,0.964,0,0
21,0.8452,5,1,0,0.869,0,0
9,0.8277,0,1,0,1.83,0,0
18,0.8423,8,0,5,4.034,1,1
13,1.0,3,1,0,1.388,1,0
27,0.91,5,0,2,6.168,0,1
16,0.8949,8,0,1,3.83,1,1
11,0.8982,2,1,0,0.431,1,0
23,0.8567,4,0,2,1.866,1,1
19,0.9167,3,1,0,1.734,0,0
20,0.8423,8,0,5,2.62,1,1
9,1.0,0,1,0,0.951,0,0
11,1.0,3,1,0,1.01,0,0
20,0.8949,8,1,6,8.114,1,1
9,1.0,0,1,0,1.18,0,0
16,0.9398,3,0,0,0.787,0,0
15,1.0,3,1,0,1.017,0,0
11,1.0,0,1,0,0.765,1,0
14,0.9398,3,1,0,1.648,1,0
20,0.7898,8,0,2,2.468,1,1
12,1.0,3,0,0,1.584,0,0
10,0.871,0,1,0,1.092,0,0
11,0.8277,0,1,0,0.628,0,0
14,0.9167,3,1,0,1.411,0,0
11,0.8277,0,1,0,1.17,1,0
22,0.925,5,0,4,1.4,1,1
18,0.8949,8,0,1,6.846,0,1
20,0.8874,2,0,3,5.038,0,1
17,0.9535,4,0,2,2.918,1,1
16,0.7501,8,1,3,3.291,1,1
13,0.8598,3,1,0,0.785,0,0
16,0.8225,8,0,1,0.854,0,1
14,1.0,3,0,0,0.434,1,0
20,0.9375,5,1,0,1.1758,0,0
16,0.8225,8,0,1,2.166,1,1
19,0.8949,8,0,3,2.183,1,1
16,0.875,8,0,3,19.582,1,1
20,0.8499,5,1,0,2.096,0,0
19,0.875,8,0,1,0.987,0,1
16,1.0,4,0,1,1.947,1,1
15,0.8982,3,0,0,0.739,0,0
9,1.0,0,1,0,2.971,0,0
17,0.8949,8,0,2,2.11,1,1
8,1.0,0,1,0,0.572,1,0
10,1.0,0,0,0,1.223,0,0
16,0.8949,8,0,1,9.229,1,1
16,0.8225,8,0,2,1.141,1,1
13,1.0,2,1,0,0.809,0,0
11,0.8982,0,1,0,0.624,0,0
18,0.7699,8,0,1,7.92,1,1
11,0.8982,3,1,0,0.875,1,0
22,0.9375,5,1,0,1.299,0,0
17,0.875,8,1,2,11.286,1,1
15,0.8598,3,1,0,1.084,1,0
12,0.8982,3,1,0,0.7,0,0
23,0.8452,5,0,0,0.989,0,0
19,0.9535,2,0,2,2.692,0,1
9,1.0,0,1,0,1.059,0,0
31,0.8851,7,0,55,18.8074,1,1
35,0.8473,2,0,36,12.5419,1,1
22,0.9688,5,1,0,1.1738,0,0
17,0.8423,8,0,3,6.535,1,1
23,0.8452,5,0,0,1.522,1,0
14,0.9167,3,1,0,0.963,0,0
12,1.0,3,1,1,1.018,0,0
14,1.0,3,1,0,0.898,0,0
26,0.9712,4,1,3,1.549,1,1
13,1.0,2,1,0,0.641,0,0
12,1.0,3,1,0,1.19,0,0
15,0.9299,3,1,0,1.106,0,0
20,0.875,8,0,2,4.854,1,1
20,0.8949,8,0,1,3.387,1,1
22,0.9712,3,0,2,5.3,1,1
19,0.8847,5,1,0,1.281,0,0
11,0.871,0,0,0,1.04,0,0
21,0.8164,5,1,0,1.1991,0,0
14,0.8982,0,0,0,0.946,0,0
20,0.9474,2,0,2,1.621,1,1
9,1.0,0,1,0,1.421,0,0
9,1.0,0,0,0,0.914,1,0
21,0.8976,5,1,0,0.4649,0,0
16,1.0,3,0,0,1.645,0,0
22,1.0,3,0,7,3.381,1,1
14,0.8796,3,1,0,1.253,0,0
14,1.0,3,0,1,2.068,0,0
18,0.875,8,0,3,4.293,1,1
23,0.8164,5,0,0,0.72,0,0
15,1.0,0,1,0,0.786,1,0
25,0.8401,4,0,2,13.185,1,1
21,0.8164,5,0,0,0.541,0,0
19,0.8225,8,0,4,1.262,1,1
18,0.9625,4,0,0,0.968,0,0
14,1.0,3,1,0,1.203,1,0
16,0.8225,8,0,1,3.771,1,1
16,0.9299,3,1,0,1.283,0,0
8,1.0,0,1,0,1.024,0,0
19,0.9168,3,0,1,4.815,1,1
23,0.8934,5,0,1,20.032,1,1
16,0.7699,8,1,0,3.133,1,1
16,0.7699,8,1,6,13.064,1,1
19,0.6949,3,0,4,2.541,1,1
14,0.9299,2,1,0,0.485,0,0
16,0.8423,3,0,4,5.813,1,1
24,0.9659,5,0,0,3.142,1,1
17,0.9474,8,0,2,3.207,1,1
11,1.0,2,1,0,0.436,0,0
9,1.0,0,0,0,1.009,0,0
18,0.9474,8,1,4,2.174,1,1
11,0.8982,0,0,0,0.688,1,0
17,0.8949,8,1,2,0.767,1,1
20,0.8423,8,0,4,5.411,1,1
